Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
SYT15_HUMAN,1,5,2
HEPH_HUMAN,4,3,3
FYCO1_HUMAN,2,1,6
ODC_HUMAN,3,2,2
CSTN3_HUMAN,23,4,11
COE4_HUMAN,3,4,2
RHXF2_HUMAN,2,4,2
ST4A1_HUMAN,3,2,3
JPH2_HUMAN,5,10,7
ACBD6_HUMAN,0,2,3
COR1B_HUMAN,14,4,12
NAA38_HUMAN,1,1,4
TXD17_HUMAN,1,2,2
PIGQ_HUMAN,2,0,3
PLCD4_HUMAN,4,4,5
BUD13_HUMAN,2,1,7
CPPED_HUMAN,0,2,4
VPS25_HUMAN,5,2,8
SH23A_HUMAN,2,2,0
ZNT2_HUMAN,9,4,10
RM45_HUMAN,1,2,3
TIRR_HUMAN,1,2,1
MESP1_HUMAN,35,6,2
REEP2_HUMAN,5,2,5
MXRA8_HUMAN,3,0,6
LZTS2_HUMAN,11,0,6
CAB45_HUMAN,7,2,8
SRSF8_HUMAN,1,1,3
SC22C_HUMAN,2,0,3
OVOL2_HUMAN,24,8,1
PYM1_HUMAN,3,2,6
PYGO2_HUMAN,9,4,2
NUD22_HUMAN,0,3,1
ORAI3_HUMAN,1,1,2
MIC25_HUMAN,3,0,7
FSP1_HUMAN,7,4,8
ZKSC3_HUMAN,8,8,3
PGAP4_HUMAN,1,1,1
ADPGK_HUMAN,3,2,4
RHG09_HUMAN,2,2,4
RIOK1_HUMAN,4,6,4
LARP6_HUMAN,3,5,3
UQCC2_HUMAN,5,0,6
MIEN1_HUMAN,4,0,4
ZNG1A_HUMAN,1,3,2
SLD5_HUMAN,3,0,5
UTP23_HUMAN,1,4,2
SWET1_HUMAN,2,2,5
SIKE1_HUMAN,1,3,2
PELO_HUMAN,14,3,3
PSF3_HUMAN,2,0,4
PXL2A_HUMAN,1,1,2
WDR83_HUMAN,8,0,4
TRI56_HUMAN,10,4,2
CENPK_HUMAN,3,0,4
APC13_HUMAN,7,0,1
ERP44_HUMAN,5,1,7
ZN649_HUMAN,1,3,2
ZN670_HUMAN,3,3,1
LXN_HUMAN,3,2,2
ZPBP1_HUMAN,2,0,5
S35A5_HUMAN,1,3,1
TTYH2_HUMAN,1,3,2
TM175_HUMAN,6,4,4
ATGA1_HUMAN,4,3,4
RHNO1_HUMAN,7,1,5
NTPCR_HUMAN,0,6,2
TMM79_HUMAN,7,1,2
HERP2_HUMAN,2,0,1
GDAH_HUMAN,3,5,1
SMAKA_HUMAN,0,1,1
ZNF2_HUMAN,2,3,1
TACO1_HUMAN,3,3,1
HDHD3_HUMAN,0,0,4
TINF2_HUMAN,8,1,7
GCP2_HUMAN,8,1,9
CQ080_HUMAN,0,0,4
PIMRE_HUMAN,1,0,2
ESYT1_HUMAN,2,7,4
S2533_HUMAN,14,1,3
FEM1A_HUMAN,6,3,5
UBAC1_HUMAN,2,2,5
PCGF1_HUMAN,3,2,4
CCM2_HUMAN,15,0,3
YIPF4_HUMAN,2,0,5
RTKN_HUMAN,7,3,2
PHAF1_HUMAN,1,0,4
NAA11_HUMAN,1,3,6
SEN34_HUMAN,2,3,3
EFC4B_HUMAN,9,3,11
SYT17_HUMAN,4,5,5
DESI2_HUMAN,2,6,1
FUZZY_HUMAN,19,1,4
CNPY3_HUMAN,1,1,1
MTG1_HUMAN,3,2,5
ALG1_HUMAN,3,2,4
LIMD2_HUMAN,1,2,4
HAUS8_HUMAN,4,1,7
ALKB7_HUMAN,4,2,2
INP5K_HUMAN,35,11,11
RPC7L_HUMAN,1,0,4
THAP7_HUMAN,4,12,6
SPXN_HUMAN,7,1,4
NFIP1_HUMAN,19,1,9
CSN4_HUMAN,3,1,8
SOX7_HUMAN,7,6,4
SYT11_HUMAN,20,9,25
TCHP_HUMAN,4,0,8
WAC_HUMAN,8,2,4
DIDO1_HUMAN,2,2,3
MTA3_HUMAN,10,7,5
TM121_HUMAN,0,0,1
RBM42_HUMAN,2,2,4
DCTN5_HUMAN,3,0,6
MCMBP_HUMAN,3,1,4
AASD1_HUMAN,2,5,2
DCNL5_HUMAN,5,3,4
PAGR1_HUMAN,5,1,4
RAMAC_HUMAN,3,3,3
IER2_HUMAN,4,1,3
H2AJ_HUMAN,5,3,3
URM1_HUMAN,3,2,2
LRFN3_HUMAN,3,0,7
ZBED2_HUMAN,2,5,2
FAP24_HUMAN,1,2,6
AN32E_HUMAN,2,4,7
MED10_HUMAN,5,2,5
P4K2A_HUMAN,5,4,20
TMM43_HUMAN,3,1,5
FSD1_HUMAN,5,2,5
TBCD_HUMAN,10,3,6
NDC1_HUMAN,8,2,8
TM208_HUMAN,2,0,2
FUCO2_HUMAN,4,1,6
DHRS4_HUMAN,5,8,7
THTPA_HUMAN,5,3,1
ZN692_HUMAN,3,4,2
CPLN2_HUMAN,13,2,5
CRDL1_HUMAN,10,2,4
NDUF3_HUMAN,1,0,3
CENPO_HUMAN,2,0,6
MMTA2_HUMAN,0,1,3
TM243_HUMAN,0,0,1
DOHH_HUMAN,1,2,1
SPNDC_HUMAN,3,0,2
ADAT1_HUMAN,1,4,0
MKNK1_HUMAN,4,8,4
TMM70_HUMAN,3,1,5
SPON2_HUMAN,11,3,2
MED18_HUMAN,6,2,5
ISCA1_HUMAN,2,2,4
TBB6_HUMAN,2,4,7
CRUM3_HUMAN,3,2,7
PAXX_HUMAN,2,4,5
BEGIN_HUMAN,0,0,3
RPC3_HUMAN,6,2,3
HNRL1_HUMAN,2,2,4
MSTO1_HUMAN,2,0,4
PHF23_HUMAN,4,1,3
PDC10_HUMAN,24,2,7
RPP25_HUMAN,2,3,5
G6PC3_HUMAN,3,1,3
CC28B_HUMAN,1,0,2
DERL1_HUMAN,9,9,8
EFHD1_HUMAN,2,2,2
HTAI2_HUMAN,10,3,6
DDX23_HUMAN,5,5,8
TCAB1_HUMAN,14,9,7
MIC26_HUMAN,3,0,14
DHRS6_HUMAN,5,4,3
MET22_HUMAN,1,4,4
RSRP1_HUMAN,1,0,1
RCAF1_HUMAN,2,0,4
BBLN_HUMAN,1,1,5
CHAC1_HUMAN,8,3,3
ZN426_HUMAN,1,3,1
TRAF4_HUMAN,10,8,9
ALG12_HUMAN,3,3,4
MTNA_HUMAN,2,2,4
ABHD6_HUMAN,11,2,10
CCD32_HUMAN,3,0,1
SCMC3_HUMAN,12,5,2
MELPH_HUMAN,2,5,5
WDR18_HUMAN,2,0,5
VAMP8_HUMAN,11,3,22
THUM3_HUMAN,1,4,3
DUS26_HUMAN,5,7,5
MTND_HUMAN,2,5,4
RN126_HUMAN,14,3,4
CP250_HUMAN,10,1,10
MECR_HUMAN,4,1,3
EMC6_HUMAN,3,0,4
NTM1A_HUMAN,7,3,4
SNR25_HUMAN,2,0,5
EDEM2_HUMAN,8,2,4
KTNB1_HUMAN,10,4,14
TBB2B_HUMAN,8,5,7
FICD_HUMAN,6,7,1
DCC1_HUMAN,6,1,4
LST8_HUMAN,17,1,6
TM109_HUMAN,3,1,4
TRI62_HUMAN,11,5,2
KIFC3_HUMAN,6,4,9
PTSS2_HUMAN,1,3,2
SIA7E_HUMAN,5,2,1
PHF20_HUMAN,3,2,6
NOC4L_HUMAN,1,1,5
UT14A_HUMAN,1,1,4
DUS23_HUMAN,3,4,3
ALG8_HUMAN,3,2,2
TMED9_HUMAN,5,2,11
TM147_HUMAN,2,1,5
NUP58_HUMAN,4,4,3
SELO_HUMAN,1,3,2
GGACT_HUMAN,1,1,2
RUSC1_HUMAN,1,1,8
GNL3_HUMAN,7,3,7
AFG2B_HUMAN,1,3,3
RIOK2_HUMAN,6,5,5
TR61B_HUMAN,3,3,3
TMUB1_HUMAN,1,0,4
FND11_HUMAN,0,0,0
TALD3_HUMAN,3,0,5
TIM21_HUMAN,4,0,4
TIPIN_HUMAN,9,1,5
T106C_HUMAN,0,0,1
SARG_HUMAN,0,0,4
MAD3_HUMAN,1,4,2
KIFC1_HUMAN,5,4,8
NUP85_HUMAN,7,1,9
ELOV1_HUMAN,11,1,3
DDA1_HUMAN,2,0,2
KATL1_HUMAN,3,6,7
CINP_HUMAN,4,1,1
HIRP3_HUMAN,1,1,3
IFT27_HUMAN,10,2,12
YJU2_HUMAN,3,1,2
NUDT9_HUMAN,2,2,6
SYTM_HUMAN,2,4,2
CC106_HUMAN,0,0,2
THIC_HUMAN,2,1,4
REPI1_HUMAN,2,4,4
TRAIP_HUMAN,8,4,5
RBM4_HUMAN,20,8,8
SCNM1_HUMAN,2,2,3
FUND2_HUMAN,3,1,3
RPAP1_HUMAN,1,2,2
SF3B5_HUMAN,5,2,9
CYREN_HUMAN,5,1,4
CA043_HUMAN,2,0,4
SFXN3_HUMAN,3,3,2
PRR14_HUMAN,1,0,3
COL11_HUMAN,8,7,5
YIPF2_HUMAN,1,1,6
LFG2_HUMAN,12,0,5
CHID1_HUMAN,3,2,10
CDCA7_HUMAN,3,0,3
PAPOG_HUMAN,2,4,5
CAR10_HUMAN,5,2,2
NADAP_HUMAN,0,1,4
CDK19_HUMAN,3,4,5
BOC_HUMAN,4,0,3
CDAC1_HUMAN,2,5,2
TTLL2_HUMAN,2,4,1
SSBP3_HUMAN,9,2,2
SCRT1_HUMAN,3,8,1
PHF7_HUMAN,0,1,6
GATA5_HUMAN,14,6,3
GTPB2_HUMAN,1,5,2
SYCP2_HUMAN,11,1,4
LS14B_HUMAN,6,2,2
RBM24_HUMAN,17,5,3
TPSNR_HUMAN,2,2,4
FANCJ_HUMAN,20,10,6
SRBS1_HUMAN,11,4,13
JAM3_HUMAN,26,4,13
HINT2_HUMAN,4,3,4
BTBD2_HUMAN,1,0,2
TM2D1_HUMAN,1,2,1
STRA6_HUMAN,37,4,2
TRPM6_HUMAN,7,8,3
SGPP1_HUMAN,9,2,2
PLVAP_HUMAN,5,1,4
SUCR1_HUMAN,9,2,2
TSSK6_HUMAN,4,6,3
TSSK1_HUMAN,3,6,2
LGR4_HUMAN,20,4,1
OSB11_HUMAN,3,1,5
OSB10_HUMAN,1,3,3
SPT16_HUMAN,2,0,2
HCAR1_HUMAN,2,1,1
GP174_HUMAN,4,2,3
BBS2_HUMAN,24,1,10
NPL_HUMAN,2,2,1
CECR2_HUMAN,11,1,3
RFIP5_HUMAN,5,2,13
TEKT3_HUMAN,4,0,9
BBC3_HUMAN,25,0,3
ORNT2_HUMAN,6,4,2
5NT1A_HUMAN,7,6,2
TB10A_HUMAN,3,4,4
C1QT6_HUMAN,0,1,2
C1QT5_HUMAN,2,1,8
C1QT1_HUMAN,8,2,3
C1QT4_HUMAN,4,1,1
C1QT3_HUMAN,10,1,4
C1QT2_HUMAN,1,0,2
AMNLS_HUMAN,6,2,11
TACAN_HUMAN,5,1,3
NAA15_HUMAN,6,2,8
B2L13_HUMAN,3,1,4
CAR14_HUMAN,6,1,4
CAR11_HUMAN,18,2,7
CDCA4_HUMAN,0,0,4
PRAX_HUMAN,3,0,4
PINK1_HUMAN,70,14,17
ASPN_HUMAN,4,1,4
CLC7A_HUMAN,48,6,4
S12A9_HUMAN,4,2,3
SRRT_HUMAN,6,4,5
PAPP2_HUMAN,5,3,4
TGT_HUMAN,2,4,6
POK6_HUMAN,4,5,0
TLR10_HUMAN,5,6,3
FHR5_HUMAN,4,3,3
COPA1_HUMAN,0,3,7
IDI2_HUMAN,5,2,4
TMM59_HUMAN,4,1,10
AP1M1_HUMAN,6,1,14
NUSAP_HUMAN,5,3,5
S26A6_HUMAN,23,14,12
TDRD1_HUMAN,6,1,6
TEX15_HUMAN,9,0,2
M10L1_HUMAN,6,5,3
RNF17_HUMAN,1,2,2
TEX12_HUMAN,2,0,2
STK31_HUMAN,1,3,1
UBP26_HUMAN,6,3,5
CABP8_HUMAN,0,1,3
GON7_HUMAN,1,0,5
MLP3C_HUMAN,8,2,8
OSBL1_HUMAN,3,3,7
FACD2_HUMAN,12,1,8
EMIL2_HUMAN,9,1,4
RSPO3_HUMAN,8,3,1
BEX2_HUMAN,5,3,2
S4A5_HUMAN,10,3,4
EBPL_HUMAN,1,1,2
S46A2_HUMAN,8,3,4
PACN1_HUMAN,10,3,12
SCAPE_HUMAN,4,2,6
TX101_HUMAN,4,0,6
AGRE3_HUMAN,3,2,5
DGC6L_HUMAN,0,0,1
ITPA_HUMAN,4,7,4
HDAC8_HUMAN,7,7,5
RTF2_HUMAN,4,1,2
CHM4A_HUMAN,26,4,16
EIF2A_HUMAN,6,5,5
PECR_HUMAN,2,2,4
SC11C_HUMAN,1,2,2
UDB28_HUMAN,4,1,4
KDM5D_HUMAN,4,6,4
CADM1_HUMAN,13,4,7
ANGL4_HUMAN,10,2,4
PDIP3_HUMAN,2,3,6
RNF26_HUMAN,7,2,1
MFRP_HUMAN,4,0,2
DUS16_HUMAN,3,10,5
SHAN3_HUMAN,28,6,7
GNB1L_HUMAN,2,0,2
FUT8_HUMAN,16,3,5
RM32_HUMAN,2,2,5
CNFN_HUMAN,1,0,2
HES7_HUMAN,10,5,2
TMPSD_HUMAN,1,1,4
LCE3D_HUMAN,1,0,1
PCGF6_HUMAN,4,1,4
CDHR2_HUMAN,8,2,8
ACE2_HUMAN,26,7,12
B3GN5_HUMAN,6,3,1
MK67I_HUMAN,4,1,5
PAR6G_HUMAN,5,0,8
PAR6B_HUMAN,9,0,9
GSDMC_HUMAN,3,3,3
SE6L1_HUMAN,2,0,3
IKBZ_HUMAN,35,3,3
HYCCI_HUMAN,3,0,3
LOXE3_HUMAN,11,6,1
TRI34_HUMAN,8,5,4
YTHD1_HUMAN,12,4,3
HELZ2_HUMAN,2,8,5
HOIL1_HUMAN,12,7,2
SRXN1_HUMAN,2,3,3
ZN341_HUMAN,1,5,1
WNK3_HUMAN,22,6,3
KR171_HUMAN,0,0,2
KRA99_HUMAN,0,0,2
KRA98_HUMAN,0,0,2
KRA94_HUMAN,0,0,2
KRA93_HUMAN,0,1,2
KRA92_HUMAN,0,1,2
KRA46_HUMAN,0,0,2
KR411_HUMAN,0,0,2
KRA41_HUMAN,0,0,2
KRA47_HUMAN,1,0,2
KRA45_HUMAN,1,0,2
KRA44_HUMAN,0,0,2
KRA43_HUMAN,1,0,2
KRA42_HUMAN,0,1,2
KRA33_HUMAN,0,1,2
KRA32_HUMAN,0,1,2
KRA31_HUMAN,0,1,2
KRA24_HUMAN,0,0,2
KRA15_HUMAN,0,0,2
S17A9_HUMAN,6,4,4
STK33_HUMAN,4,4,4
NEUL_HUMAN,5,3,5
ANO3_HUMAN,7,3,1
PBX4_HUMAN,7,3,3
AGT2_HUMAN,5,4,2
TRI54_HUMAN,5,3,4
TRI55_HUMAN,7,4,3
BCDO2_HUMAN,11,6,2
CEP41_HUMAN,3,0,6
BACH2_HUMAN,4,4,5
GTR11_HUMAN,4,4,3
SETD2_HUMAN,32,6,4
DB126_HUMAN,3,0,1
TBD2A_HUMAN,1,2,6
IFIH1_HUMAN,19,11,4
ACTBM_HUMAN,2,3,9
LDH6B_HUMAN,2,1,5
RHBT2_HUMAN,4,3,2
REG4_HUMAN,1,3,2
ADA33_HUMAN,1,2,1
PANK2_HUMAN,11,2,4
DOCK9_HUMAN,2,2,3
FRMD8_HUMAN,3,0,4
PITM3_HUMAN,1,5,6
PITM2_HUMAN,1,6,4
NSD3_HUMAN,3,7,3
PC11X_HUMAN,2,1,1
PC11Y_HUMAN,4,1,3
CPEB1_HUMAN,6,6,11
CELF4_HUMAN,11,4,5
ABCA2_HUMAN,33,8,10
S29A3_HUMAN,15,9,6
NUF2_HUMAN,8,2,6
TMG4_HUMAN,0,2,4
GLIS2_HUMAN,10,6,5
PUS3_HUMAN,3,3,3
GTPB4_HUMAN,11,4,8
ASPC1_HUMAN,4,0,11
OSBL8_HUMAN,9,5,6
OSBL7_HUMAN,4,2,7
OSBL6_HUMAN,2,2,6
UACA_HUMAN,1,0,6
RAB34_HUMAN,9,4,11
PPAT_HUMAN,7,3,3
DPH1_HUMAN,2,3,4
WDR11_HUMAN,7,0,10
REN3B_HUMAN,7,2,8
CRNL1_HUMAN,2,1,8
TRYD_HUMAN,1,2,1
S2539_HUMAN,3,3,2
GPR62_HUMAN,3,3,4
GPR61_HUMAN,2,2,4
TBL1R_HUMAN,14,4,5
UBL5_HUMAN,3,1,4
SMIM3_HUMAN,0,1,1
PP12C_HUMAN,1,3,2
KPCD2_HUMAN,31,7,6
PG12A_HUMAN,3,3,2
PA2GF_HUMAN,10,4,3
GSX2_HUMAN,14,2,3
ULBP3_HUMAN,6,1,3
ULBP2_HUMAN,6,2,7
ULBP1_HUMAN,6,2,5
CHIA_HUMAN,8,3,3
SHP1L_HUMAN,4,0,2
NMNA2_HUMAN,4,4,8
EDEM3_HUMAN,7,2,4
NIBA1_HUMAN,4,0,5
RTN4R_HUMAN,10,7,13
B2L14_HUMAN,3,1,4
TRIM8_HUMAN,12,6,4
FOXP3_HUMAN,57,15,6
UBXN6_HUMAN,3,0,11
S19A3_HUMAN,6,1,2
IMPG2_HUMAN,4,3,6
S13A1_HUMAN,3,2,2
TM6S2_HUMAN,3,1,2
TSG10_HUMAN,1,0,3
CD244_HUMAN,9,2,2
UCK2_HUMAN,3,4,2
ROP1B_HUMAN,11,2,2
TRI31_HUMAN,13,3,3
SN_HUMAN,5,2,5
API5_HUMAN,3,2,5
NLRP1_HUMAN,18,12,7
SPY4_HUMAN,5,1,4
DPY30_HUMAN,2,2,9
TRI15_HUMAN,10,4,3
TRIM9_HUMAN,2,4,4
TRIM7_HUMAN,2,2,3
TRIM6_HUMAN,22,8,3
TRIM5_HUMAN,16,9,4
TRIM4_HUMAN,3,4,3
TRIM2_HUMAN,4,4,1
NKX62_HUMAN,13,6,2
IN80B_HUMAN,13,1,4
GRB1L_HUMAN,8,0,1
SPEF2_HUMAN,6,0,6
DCLK3_HUMAN,1,4,2
CNTP4_HUMAN,4,0,2
ZFHX2_HUMAN,4,3,2
SETD5_HUMAN,7,7,6
UNK_HUMAN,4,4,1
FTO_HUMAN,11,6,7
CFA74_HUMAN,1,0,4
ZDHC5_HUMAN,10,2,9
TB182_HUMAN,7,4,8
SEM4C_HUMAN,11,2,6
CIPC_HUMAN,3,0,4
AMRA1_HUMAN,19,4,14
UBE2O_HUMAN,4,5,5
PHAR1_HUMAN,7,2,3
CE295_HUMAN,7,1,7
ZY11B_HUMAN,2,0,2
TANC1_HUMAN,4,0,5
FHDC1_HUMAN,4,2,5
EPT1_HUMAN,3,2,2
XPO4_HUMAN,2,2,5
GRIP2_HUMAN,5,1,8
LNP_HUMAN,9,2,6
ASXL3_HUMAN,3,4,1
CEP44_HUMAN,3,1,5
ZN436_HUMAN,1,3,3
ZN407_HUMAN,1,2,1
DYH6_HUMAN,1,5,4
TTYH3_HUMAN,3,4,3
SRCN1_HUMAN,7,1,8
MTMRC_HUMAN,1,0,4
THS7B_HUMAN,1,0,1
B3GN4_HUMAN,4,2,1
WDR33_HUMAN,3,1,5
BHE41_HUMAN,8,11,2
BC11B_HUMAN,22,5,3
S39A8_HUMAN,25,3,5
STRAB_HUMAN,5,2,5
WDR12_HUMAN,5,1,4
YIPF3_HUMAN,1,0,4
TINAL_HUMAN,1,2,5
NDEL1_HUMAN,21,4,11
GPR88_HUMAN,8,3,5
ARP6_HUMAN,5,1,6
TGIF2_HUMAN,6,5,4
BSSP4_HUMAN,2,2,1
ROGDI_HUMAN,14,0,7
PDGFD_HUMAN,15,2,4
DERL2_HUMAN,7,2,5
NMUR2_HUMAN,11,6,2
NPFF1_HUMAN,3,3,2
MLP3B_HUMAN,8,4,11
SENP6_HUMAN,6,1,4
REXO4_HUMAN,4,6,4
ELOV4_HUMAN,8,2,2
DNAI2_HUMAN,4,3,7
RPA49_HUMAN,4,2,4
SKI8_HUMAN,5,0,7
CHST5_HUMAN,5,2,4
SLIRP_HUMAN,5,1,7
SRR_HUMAN,8,12,4
WN10A_HUMAN,14,3,2
NIF3L_HUMAN,3,2,3
EGLN1_HUMAN,15,7,6
MCLN1_HUMAN,13,11,14
PEG3_HUMAN,5,3,2
NYX_HUMAN,1,0,2
CTDS1_HUMAN,5,3,3
PIP30_HUMAN,2,0,3
ANKR2_HUMAN,5,3,6
SC5A7_HUMAN,7,3,10
IF5A2_HUMAN,4,3,4
WWTR1_HUMAN,25,4,8
HPLN2_HUMAN,7,1,5
PRD14_HUMAN,15,7,3
FGF23_HUMAN,26,2,5
MS4A7_HUMAN,1,0,2
CHST6_HUMAN,4,2,3
ZN350_HUMAN,4,6,5
IL22_HUMAN,4,2,2
AICDA_HUMAN,14,5,5
TWSG1_HUMAN,17,2,1
NXF2_HUMAN,3,1,5
NTAL_HUMAN,6,1,3
MFF_HUMAN,5,2,6
NAA50_HUMAN,4,4,6
ACH10_HUMAN,8,4,9
GFRA4_HUMAN,4,1,4
LACRT_HUMAN,17,3,3
UBA5_HUMAN,9,4,6
MKRN2_HUMAN,10,3,2
LHPP_HUMAN,2,4,3
ADA19_HUMAN,6,4,3
S22A4_HUMAN,7,9,5
MFR1L_HUMAN,2,0,2
SPRTN_HUMAN,8,7,4
T126A_HUMAN,5,0,3
MAF1_HUMAN,2,4,4
DRC3_HUMAN,0,0,4
PAIP1_HUMAN,8,2,3
CLPB_HUMAN,4,3,3
KTBL1_HUMAN,2,1,10
MIS12_HUMAN,6,0,6
RB33B_HUMAN,10,2,5
LSG1_HUMAN,3,2,6
NUAK2_HUMAN,7,5,0
DRC9_HUMAN,3,2,7
NAT10_HUMAN,9,8,8
RNF32_HUMAN,0,1,4
COMD4_HUMAN,0,0,5
SPC1L_HUMAN,4,2,2
IQCN_HUMAN,1,0,2
KLC2_HUMAN,2,2,11
CRLD2_HUMAN,3,2,7
ZMY12_HUMAN,2,1,1
ADT4_HUMAN,7,1,7
BTBD1_HUMAN,4,2,5
ILKAP_HUMAN,1,2,1
ZN541_HUMAN,7,2,3
XRN2_HUMAN,11,8,5
TOLIP_HUMAN,11,8,11
SP130_HUMAN,5,0,3
UBP44_HUMAN,10,3,5
BRD8_HUMAN,9,2,6
RNF38_HUMAN,2,2,3
SHRPN_HUMAN,10,7,5
ARL6_HUMAN,10,4,9
NSRP1_HUMAN,5,2,4
INT2_HUMAN,3,0,6
KLH25_HUMAN,6,1,3
RGAP1_HUMAN,13,9,15
ENKD1_HUMAN,3,2,8
CF263_HUMAN,1,0,4
QRIC2_HUMAN,3,0,3
PAR12_HUMAN,1,6,1
SIK2_HUMAN,4,5,3
PUS7L_HUMAN,3,2,1
CSTFT_HUMAN,1,2,3
WWP1_HUMAN,7,2,7
ZCPW1_HUMAN,6,4,2
RAB6C_HUMAN,8,2,5
PHS2_HUMAN,2,3,2
5NT3A_HUMAN,3,5,6
FXYD6_HUMAN,3,1,4
AP5M1_HUMAN,3,0,8
TM222_HUMAN,0,0,2
GBP3_HUMAN,8,4,5
GATA_HUMAN,3,2,2
GBRL1_HUMAN,5,6,7
DDX47_HUMAN,4,4,4
RAB17_HUMAN,14,3,15
MAGT1_HUMAN,5,1,6
RAB1B_HUMAN,7,3,10
RM18_HUMAN,3,2,5
LMA2L_HUMAN,3,2,6
CCDC8_HUMAN,2,0,6
SMG9_HUMAN,6,1,1
CK054_HUMAN,0,2,4
RN208_HUMAN,2,3,2
OSBL5_HUMAN,5,7,5
ATG10_HUMAN,8,2,1
RBM38_HUMAN,10,3,2
CST11_HUMAN,4,1,5
SNAB_HUMAN,4,2,3
GZF1_HUMAN,4,5,3
TDIF1_HUMAN,0,3,5
SLIK2_HUMAN,5,0,4
CAD19_HUMAN,7,3,3
ING2_HUMAN,19,8,5
ALX4_HUMAN,13,6,4
BC11A_HUMAN,17,10,8
STMN4_HUMAN,3,1,4
ZBP1_HUMAN,12,6,3
ABCG4_HUMAN,8,6,3
SIL1_HUMAN,3,3,3
SDCB2_HUMAN,4,4,8
METL9_HUMAN,1,1,2
APC1_HUMAN,8,1,3
NXF5_HUMAN,3,1,3
XYLT2_HUMAN,6,3,2
I2BPL_HUMAN,5,2,3
UN93B_HUMAN,12,1,6
TRPV6_HUMAN,7,4,2
RPC6_HUMAN,6,3,3
RNAS7_HUMAN,7,5,3
NUCKS_HUMAN,17,6,5
KI13A_HUMAN,10,4,7
ASCC2_HUMAN,6,2,6
REN3A_HUMAN,6,2,8
WNT8A_HUMAN,9,3,3
WNT5B_HUMAN,11,3,7
RBNS5_HUMAN,5,2,7
ISCU_HUMAN,7,6,7
GHC2_HUMAN,4,3,2
DB127_HUMAN,4,0,1
S35B3_HUMAN,3,2,2
OSBL2_HUMAN,8,5,7
CMIP1_HUMAN,0,0,1
DUS15_HUMAN,4,4,2
MYLK2_HUMAN,10,5,4
S2551_HUMAN,2,1,2
S6A17_HUMAN,10,1,8
RSPH9_HUMAN,6,0,8
ATG5_HUMAN,47,1,16
OPN3_HUMAN,13,5,4
EPN3_HUMAN,1,3,11
MED28_HUMAN,5,1,6
CDT1_HUMAN,13,3,4
ABCG8_HUMAN,12,7,4
ABCG5_HUMAN,12,7,4
EHD4_HUMAN,9,5,11
GBA3_HUMAN,9,6,2
S1PR5_HUMAN,3,2,3
PORCN_HUMAN,7,2,5
MMP28_HUMAN,4,2,4
P2Y12_HUMAN,25,4,5
CAD23_HUMAN,15,3,9
KCNH6_HUMAN,4,1,2
SPTN4_HUMAN,19,8,20
O51E2_HUMAN,8,4,3
CARD9_HUMAN,32,5,5
VP33B_HUMAN,16,1,17
VPS16_HUMAN,7,1,12
VPS11_HUMAN,16,6,12
IL25_HUMAN,5,2,2
DCSTP_HUMAN,12,0,6
SH3L3_HUMAN,1,0,5
AL8A1_HUMAN,4,2,2
CXL16_HUMAN,8,3,4
CHST8_HUMAN,5,2,2
SYT4_HUMAN,20,5,15
S26A1_HUMAN,3,6,3
GAN_HUMAN,2,0,4
LHX5_HUMAN,11,4,2
ARV1_HUMAN,9,1,3
S2532_HUMAN,4,2,2
TARA_HUMAN,6,4,8
SEM6A_HUMAN,16,2,3
3BHS7_HUMAN,2,3,2
EPC1_HUMAN,14,2,10
CCD68_HUMAN,3,0,3
SLK_HUMAN,6,7,5
TSYL2_HUMAN,6,3,5
GO45_HUMAN,2,2,6
CXXC4_HUMAN,3,3,2
PPIL3_HUMAN,3,1,2
S38A1_HUMAN,14,9,7
PDCL3_HUMAN,12,2,7
S6A15_HUMAN,6,5,2
IF3M_HUMAN,2,4,1
TNKS2_HUMAN,9,5,8
TAOK3_HUMAN,12,6,2
TMM60_HUMAN,0,0,1
RASF4_HUMAN,1,0,0
BHMT2_HUMAN,4,3,2
RBGPR_HUMAN,6,4,4
ADNP_HUMAN,17,7,7
DPH5_HUMAN,2,2,1
KLK15_HUMAN,1,2,2
KCNN2_HUMAN,4,7,6
RNF39_HUMAN,1,2,1
TNMD_HUMAN,3,0,3
IKZF4_HUMAN,4,5,4
DHX36_HUMAN,32,19,12
IPYR2_HUMAN,3,3,3
ADAM7_HUMAN,5,1,1
SPNS1_HUMAN,3,1,3
M4A6A_HUMAN,1,0,2
MIXL1_HUMAN,12,7,2
CHRD_HUMAN,10,2,1
CLC4M_HUMAN,14,9,6
HIPK2_HUMAN,42,11,7
S12A5_HUMAN,17,5,9
ZN106_HUMAN,1,3,4
PARL_HUMAN,12,2,3
CDIP1_HUMAN,1,1,3
MMP27_HUMAN,3,2,4
PININ_HUMAN,2,3,8
RHBG_HUMAN,3,3,3
TTYH1_HUMAN,8,5,7
ATS10_HUMAN,2,2,4
E41LB_HUMAN,5,2,6
FOXP1_HUMAN,32,8,3
PABP3_HUMAN,1,3,6
P63_HUMAN,52,14,6
BACD3_HUMAN,5,2,3
MOD5_HUMAN,2,4,2
CK068_HUMAN,0,1,0
GPT_HUMAN,4,5,3
MTRFR_HUMAN,1,3,1
GHITM_HUMAN,8,1,3
BOLA2_HUMAN,5,2,4
